Vehicle_ID,Vehicle_Name,Template_ID,Template_Name,Manufacturer_ID,Manufacturer_Name,Tech_Tier_ID,Tech_Tier_Name,Domain,Family,Vehicle_Type,Size_Class,Role,Genre_Tag,Lift_Mode,Propulsion,Power_Source,Hull_Type,Crew_Min,Crew_Std,Passenger_Cap,Cargo_t,Length_m,Beam_m,Height_m,Mass_t,Local_Cruise_kph,Water_Cruise_kph,Dive_Depth_m,Vacuum_DeltaV_kps,FTL_pc_day,Range_km,Endurance_days,Agility,Sensors,Stealth,Armor,Shields,HP,Hardpoints,Option_Slots,Operating_Cost_cr_day,Maintenance_Hours_100h,Availability,Legal_Class,Default_Option_1_ID,Default_Option_1,Option_1_Cost_cr,Default_Option_2_ID,Default_Option_2,Option_2_Cost_cr,Default_Option_3_ID,Default_Option_3,Option_3_Cost_cr,Base_Price_cr,Total_Price_cr,Notes,Source_Note,Weapon_Profile_1_ID,Weapon_Profile_1,Weapon_Profile_2_ID,Weapon_Profile_2,Default_Loadout_Cost_cr,Combat_Rating,Threat_Rating,Primary_Faction_Tag,Secondary_Faction_Tag,Civilian_Use_Tag,Rarity_Score,Rarity,Vendor_ID,Vendor_Name,Vendor_Class,Economy_Band,Acquisition_Tier,License_Requirement,Upkeep_Band,Campaign_Balance_Points,Encounter_Role,Salvage_Value_cr,Refit_Cap_cr,Crew_Quality_Minimum,Evennia_Typeclass,Prototype_Key,Vehicle_Slug,Domain_Slug,Family_Slug,Vehicle_Type_Slug,Role_Slug,Tech_Tier_Slug,Availability_Slug,Legal_Class_Slug,Rarity_Slug,Economy_Band_Slug,Encounter_Role_Slug,Lockstring,Spawn_Location_Tag,Home_Tag,Import_Action,Active
V-ARC-VB-AER-T2,Aetherion Void barque Mk II,ARC-VB,Void barque,AER,Aetherion Guild,2,Standard,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Combustion / Reactor,Charm-plated hull,24,33,63,39.9,9.4,5.2,4.5,2.17,86,29,0,5.2,0.4,142800,7.5,7,5,5,3,2,59,2,6,2512,3.2,Rare,Restricted,OPT-05-T2,Void Sail Trim Mk II,3456,OPT-12-T2,Phase Veil Baffle Mk II,10440,OPT-30-T2,Jump Beacon Mk II,8816,132446,155158,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-133,Plasma Projector Mk 2-C,174836,7.0,16.0,NAVY,SEC,restricted,32,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,18.0,Line,31032,43444,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-ii,space,arcane-conveyances,void-barque,deep-void-trade,standard,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-ARC-VB-NVF-T2,Nova Void barque Mk II,ARC-VB,Void barque,NVF,Nova Forge Interstellar,2,Standard,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Combustion / Reactor,Charm-plated hull,24,33,63,42.0,9.4,5.2,4.5,2.21,86,29,0,5.2,0.4,142800,7.7,7,5,4,4,2,59,3,6,2495,4.6,Rare,Restricted,OPT-01-T2,Afterburner Vector Pack Mk II,2700,OPT-09-T2,Shield Projector Grid Mk II,7888,OPT-30-T2,Jump Beacon Mk II,8816,128326,147730,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-133,Plasma Projector Mk 2-C,174836,9.1,18.1,NAVY,SEC,restricted,34,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,20.1,Line,29546,41364,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-ii,space,arcane-conveyances,void-barque,deep-void-trade,standard,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-ARC-VB-BLW-T2,Bulwark Void barque Mk II,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,2,Standard,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Combustion / Reactor,Charm-plated hull,24,33,63,44.1,9.4,5.2,4.5,2.26,78,29,0,5.2,0.4,140000,8.2,5,4,3,5,2,59,4,6,2447,5.6,Rare,Restricted,OPT-06-T2,Bio-Muscle Lattice Mk II,3240,OPT-10-T2,Point-Defense Mesh Mk II,8584,OPT-30-T2,Jump Beacon Mk II,8816,116234,136874,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-133,Plasma Projector Mk 2-C,174836,11.2,20.2,NAVY,SEC,restricted,36,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,22.2,Siege,27375,38325,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-ii,space,arcane-conveyances,void-barque,deep-void-trade,standard,rare,restricted,uncommon,prosperity,siege,,,,upsert,True
V-ARC-VB-AER-T3,Aetherion Void barque Mk III,ARC-VB,Void barque,AER,Aetherion Guild,3,Refined,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Arcane Core,Charm-plated hull,23,31,66,40.8,9.5,5.2,4.5,2.39,95,32,0,5.9,0.4,164220,8.6,8,6,5,4,3,65,2,7,2545,3.5,Rare,Restricted,OPT-05-T3,Void Sail Trim Mk III,4320,OPT-09-T3,Shield Projector Grid Mk III,9860,OPT-31-T3,Probe Bay Mk III,3375,170867,188422,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-018,Pulse Laser Mk 3-C,143126,7.5,16.5,NAVY,SEC,restricted,36,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,19.3,Line,37684,52758,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-iii,space,arcane-conveyances,void-barque,deep-void-trade,refined,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-ARC-VB-NVF-T3,Nova Void barque Mk III,ARC-VB,Void barque,NVF,Nova Forge Interstellar,3,Refined,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Arcane Core,Charm-plated hull,23,31,66,42.95,9.5,5.2,4.5,2.43,95,32,0,5.9,0.4,164220,8.8,8,6,4,4,3,65,4,7,2526,6.7,Rare,Restricted,OPT-03-T3,Terrain Adaptive Actuators Mk III,2835,OPT-10-T3,Point-Defense Mesh Mk III,10730,OPT-30-T3,Jump Beacon Mk III,11020,166032,190617,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-018,Pulse Laser Mk 3-C,143126,11.5,20.5,NAVY,SEC,restricted,40,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,23.3,Siege,38123,53373,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-iii,space,arcane-conveyances,void-barque,deep-void-trade,refined,rare,restricted,uncommon,prosperity,siege,,,,upsert,True
V-ARC-VB-BLW-T3,Bulwark Void barque Mk III,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,3,Refined,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Arcane Core,Charm-plated hull,23,31,66,45.09,9.5,5.2,4.5,2.48,86,32,0,5.9,0.4,161000,9.5,6,5,3,6,3,65,4,7,2460,6.2,Rare,Restricted,OPT-04-T3,Hydrojet Overdrive Mk III,3510,OPT-12-T3,Phase Veil Baffle Mk III,13050,OPT-30-T3,Jump Beacon Mk III,11020,149613,177193,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-333,Siege Beam Mk 2-C,WL-018,Pulse Laser Mk 3-C,143126,11.7,20.7,NAVY,SEC,restricted,40,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,23.6,Siege,35439,49614,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-iii,space,arcane-conveyances,void-barque,deep-void-trade,refined,rare,restricted,uncommon,prosperity,siege,,,,upsert,True
V-ARC-VB-AER-T4,Aetherion Void barque Mk IV,ARC-VB,Void barque,AER,Aetherion Guild,4,Advanced,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Gravitic,Charm-plated hull,22,30,69,41.7,9.6,5.3,4.6,2.6,108,36,0,6.6,0.5,185640,9.8,8,6,6,4,4,71,3,7,2708,5.7,Rare,Restricted,OPT-06-T4,Bio-Muscle Lattice Mk IV,5184,OPT-07-T4,Ablative Armor Weave Mk IV,6048,OPT-30-T4,Jump Beacon Mk IV,14106,226432,251770,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,9.8,18.8,NAVY,SEC,restricted,38,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,22.4,Line,50354,70496,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-iv,space,arcane-conveyances,void-barque,deep-void-trade,advanced,rare,restricted,uncommon,prosperity,line,,,,upsert,True
V-ARC-VB-NVF-T4,Nova Void barque Mk IV,ARC-VB,Void barque,NVF,Nova Forge Interstellar,4,Advanced,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Gravitic,Charm-plated hull,22,30,69,43.89,9.6,5.3,4.6,2.66,108,36,0,6.6,0.5,185640,9.9,8,6,5,5,4,71,4,7,2678,7.3,Rare,Restricted,OPT-06-T4,Bio-Muscle Lattice Mk IV,5184,OPT-11-T4,Countermeasure Cloud Mk IV,5011,OPT-32-T4,Science Lab Module Mk IV,13178,218856,242229,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,12.0,21.0,NAVY,SEC,restricted,40,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,24.6,Siege,48446,67824,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-iv,space,arcane-conveyances,void-barque,deep-void-trade,advanced,rare,restricted,uncommon,prosperity,siege,,,,upsert,True
V-ARC-VB-BLW-T4,Bulwark Void barque Mk IV,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,4,Advanced,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Fusion / Gravitic,Charm-plated hull,22,30,69,46.08,9.6,5.3,4.6,2.71,97,36,0,6.6,0.5,182000,10.7,6,5,4,6,4,71,5,7,2593,8.4,Rare,Restricted,OPT-01-T4,Afterburner Vector Pack Mk IV,4320,OPT-07-T4,Ablative Armor Weave Mk IV,6048,OPT-31-T4,Probe Bay Mk IV,4320,197787,212475,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,14.1,23.1,NAVY,SEC,restricted,42,Uncommon,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,26.8,Siege,42495,59493,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-iv,space,arcane-conveyances,void-barque,deep-void-trade,advanced,rare,restricted,uncommon,prosperity,siege,,,,upsert,True
V-ARC-VB-AER-T5,Aetherion Void barque Mk V,ARC-VB,Void barque,AER,Aetherion Guild,5,Military,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Antimatter / Gravitic,Charm-plated hull,20,27,72,43.19,9.7,5.4,4.6,2.93,121,41,0,7.7,0.6,221340,11.6,9,7,6,4,5,79,4,8,2852,8.4,Rare,Restricted,OPT-05-T5,Void Sail Trim Mk V,7258,OPT-10-T5,Point-Defense Mesh Mk V,18026,OPT-29-T5,Long-Range Tankage Mk V,5216,307328,337828,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,12.3,23.3,NAVY,SEC,restricted,46,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,27.7,Siege,60809,94592,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-v,space,arcane-conveyances,void-barque,deep-void-trade,military,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-NVF-T5,Nova Void barque Mk V,ARC-VB,Void barque,NVF,Nova Forge Interstellar,5,Military,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Antimatter / Gravitic,Charm-plated hull,20,27,72,45.47,9.7,5.4,4.6,2.99,121,41,0,7.7,0.6,221340,11.9,9,7,5,6,5,79,4,8,2805,8.3,Rare,Restricted,OPT-03-T5,Terrain Adaptive Actuators Mk V,4763,OPT-11-T5,Countermeasure Cloud Mk V,6577,OPT-29-T5,Long-Range Tankage Mk V,5216,295563,312119,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,12.5,23.5,NAVY,SEC,restricted,46,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,28.0,Siege,56181,87393,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-v,space,arcane-conveyances,void-barque,deep-void-trade,military,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-BLW-T5,Bulwark Void barque Mk V,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,5,Military,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Antimatter / Gravitic,Charm-plated hull,20,28,72,47.74,9.7,5.4,4.6,3.05,109,41,0,7.7,0.6,217000,12.8,7,6,4,6,5,80,6,8,2754,11.4,Rare,Restricted,OPT-05-T5,Void Sail Trim Mk V,7258,OPT-12-T5,Phase Veil Baffle Mk V,21924,OPT-31-T5,Probe Bay Mk V,5670,267842,302694,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-343,Siege Beam Mk 4-C,WL-333,Siege Beam Mk 2-C,326488,16.6,27.6,NAVY,SEC,restricted,50,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,32.1,Siege,54485,84754,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-v,space,arcane-conveyances,void-barque,deep-void-trade,military,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-AER-T6,Aetherion Void barque Mk VI,ARC-VB,Void barque,AER,Aetherion Guild,6,Elite,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Quantum / Null-Field,Charm-plated hull,19,26,75,44.99,9.9,5.5,4.7,3.25,138,46,0,9.0,0.7,264180,13.9,9,7,7,5,6,88,4,8,3249,9.4,Rare,Restricted,OPT-01-T6,Afterburner Vector Pack Mk VI,7560,OPT-12-T6,Phase Veil Baffle Mk VI,29232,OPT-29-T6,Long-Range Tankage Mk VI,6955,421664,465411,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,12.9,23.9,NAVY,SEC,restricted,46,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,29.1,Siege,83774,130315,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-vi,space,arcane-conveyances,void-barque,deep-void-trade,elite,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-NVF-T6,Nova Void barque Mk VI,ARC-VB,Void barque,NVF,Nova Forge Interstellar,6,Elite,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Quantum / Null-Field,Charm-plated hull,19,26,75,47.35,9.9,5.5,4.7,3.32,138,46,0,9.0,0.7,264180,14.2,9,7,6,6,6,88,5,8,3189,11.4,Rare,Restricted,OPT-01-T6,Afterburner Vector Pack Mk VI,7560,OPT-08-T6,Reactive Plating Array Mk VI,16890,OPT-30-T6,Jump Beacon Mk VI,24685,406683,455818,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,15.0,26.0,NAVY,SEC,restricted,48,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,31.3,Siege,82047,127629,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-vi,space,arcane-conveyances,void-barque,deep-void-trade,elite,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-BLW-T6,Bulwark Void barque Mk VI,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,6,Elite,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Quantum / Null-Field,Charm-plated hull,19,26,75,49.72,9.9,5.5,4.7,3.39,125,46,0,9.0,0.7,259000,15.3,7,6,5,7,6,89,6,8,3030,12.7,Rare,Restricted,OPT-06-T6,Bio-Muscle Lattice Mk VI,9072,OPT-12-T6,Phase Veil Baffle Mk VI,29232,OPT-31-T6,Probe Bay Mk VI,7560,366798,412662,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,17.2,28.2,NAVY,SEC,restricted,50,Rare,VEN-007,Guild Forge 1,shipyard,Prosperity,Tier 2 - financed asset,Military,Moderate,33.5,Siege,74279,115545,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-vi,space,arcane-conveyances,void-barque,deep-void-trade,elite,rare,restricted,rare,prosperity,siege,,,,upsert,True
V-ARC-VB-AER-T7,Aetherion Void barque Mk VII,ARC-VB,Void barque,AER,Aetherion Guild,7,Stellar,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Stellar Core / Singularity,Charm-plated hull,17,23,78,47.68,10.2,5.6,4.8,3.91,159,54,0,10.8,0.8,328440,17.2,10,8,7,6,7,106,4,9,3737,10.8,Very Rare,Restricted,OPT-06-T7,Bio-Muscle Lattice Mk VII,12312,OPT-09-T7,Shield Projector Grid Mk VII,29974,OPT-31-T7,Probe Bay Mk VII,10260,588399,640945,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,13.9,24.9,NAVY,SEC,restricted,62,Rare,VEN-013,Bastion Armory 1,arsenal,Industrial,Tier 3 - licensed capital,Military,Moderate,31.0,Siege,115370,179465,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-vii,space,arcane-conveyances,void-barque,deep-void-trade,stellar,very-rare,restricted,rare,industrial,siege,,,,upsert,True
V-ARC-VB-NVF-T7,Nova Void barque Mk VII,ARC-VB,Void barque,NVF,Nova Forge Interstellar,7,Stellar,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Stellar Core / Singularity,Charm-plated hull,17,24,78,50.19,10.2,5.6,4.8,3.98,159,54,0,10.8,0.8,328440,17.6,10,8,6,6,7,106,6,9,3719,15.6,Very Rare,Restricted,OPT-05-T7,Void Sail Trim Mk VII,13133,OPT-10-T7,Point-Defense Mesh Mk VII,32619,OPT-31-T7,Probe Bay Mk VII,10260,569025,625037,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,17.9,30.9,NAVY,SEC,restricted,66,Very Rare,VEN-013,Bastion Armory 1,arsenal,Industrial,Tier 3 - licensed capital,Military,Moderate,37.0,Siege,93756,175010,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-vii,space,arcane-conveyances,void-barque,deep-void-trade,stellar,very-rare,restricted,very-rare,industrial,siege,,,,upsert,True
V-ARC-VB-BLW-T7,Bulwark Void barque Mk VII,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,7,Stellar,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Stellar Core / Singularity,Charm-plated hull,17,24,78,52.7,10.2,5.6,4.8,4.06,144,54,0,10.8,0.8,322000,19.0,8,7,5,8,7,106,6,9,3487,14.4,Very Rare,Restricted,OPT-05-T7,Void Sail Trim Mk VII,13133,OPT-11-T7,Countermeasure Cloud Mk VII,11902,OPT-32-T7,Science Lab Module Mk VII,31297,510929,567261,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-353,Siege Beam Mk 6-C,WL-343,Siege Beam Mk 4-C,513808,18.1,31.1,NAVY,SEC,restricted,66,Very Rare,VEN-013,Bastion Armory 1,arsenal,Industrial,Tier 3 - licensed capital,Military,Moderate,37.2,Siege,85089,158833,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-vii,space,arcane-conveyances,void-barque,deep-void-trade,stellar,very-rare,restricted,very-rare,industrial,siege,,,,upsert,True
V-ARC-VB-AER-T8,Aetherion Void barque Mk VIII,ARC-VB,Void barque,AER,Aetherion Guild,8,Apex,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Paracausal / Transcendent,Charm-plated hull,14,19,81,50.67,10.6,5.9,4.9,4.56,181,61,0,12.7,1.0,399840,21.0,10,9,8,6,8,123,5,10,4465,15.4,Very Rare,Restricted,OPT-04-T8,Hydrojet Overdrive Mk VIII,14602,OPT-09-T8,Shield Projector Grid Mk VIII,41018,OPT-31-T8,Probe Bay Mk VIII,14040,830277,899937,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-363,Siege Beam Mk 8-C,WL-353,Siege Beam Mk 6-C,749858,16.7,27.7,NAVY,SEC,restricted,64,Rare,VEN-043,Arcane Atelier 1,atelier,Industrial,Tier 3 - licensed capital,Military,Moderate,34.6,Siege,161989,251982,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,aetherion-void-barque-mk-viii,space,arcane-conveyances,void-barque,deep-void-trade,apex,very-rare,restricted,rare,industrial,siege,,,,upsert,True
V-ARC-VB-NVF-T8,Nova Void barque Mk VIII,ARC-VB,Void barque,NVF,Nova Forge Interstellar,8,Apex,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Paracausal / Transcendent,Charm-plated hull,14,20,81,53.34,10.6,5.9,4.9,4.65,181,61,0,12.7,1.0,399840,21.4,10,9,7,7,8,124,6,10,4401,17.9,Very Rare,Restricted,OPT-04-T8,Hydrojet Overdrive Mk VIII,14602,OPT-10-T8,Point-Defense Mesh Mk VIII,44637,OPT-30-T8,Jump Beacon Mk VIII,45843,799256,904338,Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-363,Siege Beam Mk 8-C,WL-353,Siege Beam Mk 6-C,749858,18.8,31.8,NAVY,SEC,restricted,66,Very Rare,VEN-043,Arcane Atelier 1,atelier,Industrial,Tier 3 - licensed capital,Military,Moderate,38.7,Siege,135651,253215,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,nova-void-barque-mk-viii,space,arcane-conveyances,void-barque,deep-void-trade,apex,very-rare,restricted,very-rare,industrial,siege,,,,upsert,True
V-ARC-VB-BLW-T8,Bulwark Void barque Mk VIII,ARC-VB,Void barque,BLW,Bulwark Heavy Industries,8,Apex,Space,Arcane Conveyances,Void barque,Capital,deep-void trade,Fantasy / Arcane,Arcane,Soulwind sails,Paracausal / Transcendent,Charm-plated hull,14,20,81,56.01,10.6,5.9,4.9,4.74,164,61,0,12.7,1.0,392000,23.1,8,8,6,8,8,124,7,10,4082,19.3,Very Rare,Restricted,OPT-01-T8,Afterburner Vector Pack Mk VIII,14040,OPT-12-T8,Phase Veil Baffle Mk VIII,54288,OPT-32-T8,Science Lab Module Mk VIII,42827,719586,830741,"Void barque base frame in the arcane conveyances family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-363,Siege Beam Mk 8-C,WL-353,Siege Beam Mk 6-C,749858,21.0,34.0,NAVY,SEC,restricted,68,Very Rare,VEN-043,Arcane Atelier 1,atelier,Industrial,Tier 3 - licensed capital,Military,Moderate,41.0,Siege,124611,232607,Regular,typeclasses.vehicles.Spacecraft,vehicle/space/arc-vb,bulwark-void-barque-mk-viii,space,arcane-conveyances,void-barque,deep-void-trade,apex,very-rare,restricted,very-rare,industrial,siege,,,,upsert,True
